"study_id","cell_id","cell_class","variant_id","scenario_id","n_x","n_y","moment_type","interval_id","tail_count_stratum","replications","continuum_band_coverage","any_primary_false_report_rate","reversal_certification_rate","exact_count_certification_rate","derivative_assisted_local_exact_root_certification_rate","derivative_assisted_false_exact_root_report_rate","mean_y_ess_ratio_upper","mean_y_max_share_upper","continuum_band_coverage_denominator","continuum_band_coverage_mcse","continuum_band_coverage_wilson_lower","continuum_band_coverage_wilson_upper","any_primary_false_report_rate_denominator","any_primary_false_report_rate_mcse","any_primary_false_report_rate_wilson_lower","any_primary_false_report_rate_wilson_upper","reversal_certification_rate_denominator","reversal_certification_rate_mcse","reversal_certification_rate_wilson_lower","reversal_certification_rate_wilson_upper","exact_count_certification_rate_denominator","exact_count_certification_rate_mcse","exact_count_certification_rate_wilson_lower","exact_count_certification_rate_wilson_upper","derivative_assisted_local_exact_root_certification_rate_denominator","derivative_assisted_local_exact_root_certification_rate_mcse","derivative_assisted_local_exact_root_certification_rate_wilson_lower","derivative_assisted_local_exact_root_certification_rate_wilson_upper","derivative_assisted_false_exact_root_report_rate_denominator","derivative_assisted_false_exact_root_report_rate_mcse","derivative_assisted_false_exact_root_report_rate_wilson_lower","derivative_assisted_false_exact_root_report_rate_wilson_upper"
"main_final_v003","M034_RARE_NO_ROOT_P01_n250","stress","main_primary","RARE_NO_ROOT_P01",250,250,"absolute","K1","3-5",842,1,0,0,0,,,0.0610057353708278,0.146200288488697,842,0,0.995458417436702,1,842,0,0,0.00454158256329743,842,0,0,0.00454158256329743,842,0,0,0.00454158256329743,0,,,,0,,,
"main_final_v003","M035_RARE_NO_ROOT_P01_n500","stress","main_primary","RARE_NO_ROOT_P01",500,500,"absolute","K1","3-5",986,0.99290060851927,0.00101419878296146,0,0,,,0.0675554142784015,0.0927734905202823,986,0.00267377583244442,0.985418567150631,0.996556870772578,986,0.00101368435290911,0.000179053428459682,0.00572235509372294,986,0,0,0.00388088292974803,986,0,0,0.00388088292974803,0,,,,0,,,
"main_final_v003","M036_RARE_CROSSING_P01_n100","stress","main_primary","RARE_CROSSING_P01",100,100,"absolute","K1","3-5",157,0.898089171974522,0.00636942675159236,0,0,,,0.0688362473211511,0.230667156153802,157,0.0241446030098009,0.840870438552281,0.936292370816104,157,0.00634910954910613,0.00112524647198629,0.0351928699112167,157,0,1.73472347597681e-18,0.0238835114333089,157,0,1.73472347597681e-18,0.0238835114333089,0,,,,0,,,
"main_final_v003","M037_RARE_CROSSING_P01_n250","stress","main_primary","RARE_CROSSING_P01",250,250,"absolute","K1","3-5",873,0.988545246277205,0.0011454753722795,0,0,,,0.061057095461632,0.146634778034498,873,0.00360150508501254,0.97904355876659,0.99376628207652,873,0.00114481912738331,0.000202233155996551,0.0064596995821641,873,0,0,0.00438101869163518,873,0,0,0.00438101869163518,0,,,,0,,,
"main_final_v003","M038_RARE_CROSSING_P01_n500","stress","main_primary","RARE_CROSSING_P01",500,500,"absolute","K1","3-5",1015,0.988177339901478,0.00492610837438424,0,0,,,0.067661208242394,0.092313891131046,1015,0.00339267318447666,0.979449233102147,0.993224180823391,1015,0.00219758977481972,0.00210591957345691,0.0114795688269813,1015,0,0,0.00377041863327843,1015,0,0,0.00377041863327843,0,,,,0,,,
"main_final_v003","M039_RARE_CROSSING_P01_n1000","stress","main_primary","RARE_CROSSING_P01",1000,1000,"absolute","K1","3-5",127,0.377952755905512,0.456692913385827,0,0,,,0.0862253138487227,0.0546717215631184,127,0.0430257632222579,0.298376993542033,0.464695045860381,127,0.0442010881193772,0.372603607647035,0.543325180528015,127,0,0,0.0293596452937633,127,0,0,0.0293596452937633,0,,,,0,,,
"main_final_v003","M047_RARE_CROSSING_P01_nx100_ny400","stress","main_primary","RARE_CROSSING_P01",100,400,"absolute","K1","3-5",1124,0.9644128113879,0.00266903914590747,0,0,,,0.064394375303935,0.108194590980942,1124,0.00552580009977674,0.951904001754235,0.973758015575434,1124,0.00153891264009045,0.000908120298912121,0.00781780367180683,1124,0,0,0.00340602731939901,1124,0,0,0.00340602731939901,0,,,,0,,,
"main_final_v003","M048_RARE_CROSSING_P01_nx400_ny100","stress","main_primary","RARE_CROSSING_P01",400,100,"absolute","K1","3-5",167,0.994011976047904,0,0,0,,,0.0696700352671631,0.226719325349238,167,0.00597006881736732,0.966865537501308,0.998942183522516,167,0,0,0.0224855187213422,167,0,0,0.0224855187213422,167,0,0,0.0224855187213422,0,,,,0,,,
"main_final_v003","M019_RARE_CROSSING_P05_n100","power","main_primary","RARE_CROSSING_P05",100,100,"absolute","K2","3-5",1032,0.991279069767442,0.00484496124031008,0,0,,,0.0481954312767444,0.259684194092842,1032,0.002894273216204,0.983509093392451,0.995405190608538,1032,0.00216147729567062,0.00207120013726993,0.011291326244376,1032,0,0,0.00370853935993991,1032,0,0,0.00370853935993991,0,,,,0,,,
"main_final_v003","M020_RARE_CROSSING_P05_n250","power","main_primary","RARE_CROSSING_P05",250,250,"absolute","K2","3-5",18,0,0.888888888888889,0,0,,,0.0267469073985157,0.203010598142097,18,0,0,0.175879223646658,18,0.0740740740740741,0.672002348698212,0.968980477354388,18,0,0,0.175879223646658,18,0,0,0.175879223646658,0,,,,0,,,
"main_final_v003","M030_RARE_EQUAL_P01_n100","stress","main_primary","RARE_EQUAL_P01",100,100,"absolute","K2","3-5",143,0.874125874125874,0.125874125874126,0,0,,,0.0408777804840436,0.303332010394873,143,0.0277387702105566,0.80980195333031,0.918875089647424,143,0.0277387702105566,0.0811249103525763,0.19019804666969,143,0,0,0.0261605874222815,143,0,0,0.0261605874222815,0,,,,0,,,
"main_final_v003","M031_RARE_EQUAL_P01_n250","stress","main_primary","RARE_EQUAL_P01",250,250,"absolute","K2","3-5",882,0.967120181405896,0.0328798185941043,0,0,,,0.0230702559588769,0.247404690971018,882,0.00600441410979902,0.953178184944673,0.977010836798538,882,0.00600441410979903,0.0229891632014625,0.0468218150553269,882,0,0,0.0043365082797188,882,0,0,0.0043365082797188,0,,,,0,,,
"main_final_v003","M032_RARE_EQUAL_P01_n500","stress","main_primary","RARE_EQUAL_P01",500,500,"absolute","K2","3-5",969,0.992776057791538,0.00619195046439629,0,0,,,0.0176942379465513,0.189223365946763,969,0.00272051353197111,0.985164074941046,0.996496391254215,969,0.00252001486838594,0.00284082499995732,0.013442875367724,969,0,4.33680868994202e-19,0.00394869974533245,969,0,4.33680868994202e-19,0.00394869974533245,0,,,,0,,,
"main_final_v003","M033_RARE_NO_ROOT_P01_n100","stress","main_primary","RARE_NO_ROOT_P01",100,100,"absolute","K2","3-5",173,0.988439306358382,0,0,0,,,0.0406234176862833,0.305399512499063,173,0.00812725522428059,0.958834360920045,0.996823894372653,173,0,0,0.0217226144045165,173,0,0,0.0217226144045165,173,0,0,0.0217226144045165,0,,,,0,,,
"main_final_v003","M034_RARE_NO_ROOT_P01_n250","stress","main_primary","RARE_NO_ROOT_P01",250,250,"absolute","K2","3-5",842,1,0,0,0,,,0.0230945940097223,0.247654058434463,842,0,0.995458417436702,1,842,0,0,0.00454158256329743,842,0,0,0.00454158256329743,842,0,0,0.00454158256329743,0,,,,0,,,
"main_final_v003","M035_RARE_NO_ROOT_P01_n500","stress","main_primary","RARE_NO_ROOT_P01",500,500,"absolute","K2","3-5",986,0.99290060851927,0.00101419878296146,0,0,,,0.0175956691743446,0.19021033161199,986,0.00267377583244442,0.985418567150631,0.996556870772578,986,0.00101368435290911,0.000179053428459682,0.00572235509372294,986,0,0,0.00388088292974803,986,0,0,0.00388088292974803,0,,,,0,,,
"main_final_v003","M036_RARE_CROSSING_P01_n100","stress","main_primary","RARE_CROSSING_P01",100,100,"absolute","K2","3-5",157,0.904458598726115,0.00636942675159236,0,0,,,0.0398363967348886,0.312818404102516,157,0.0234606652666719,0.848353415079232,0.941243999239047,157,0.00634910954910613,0.00112524647198629,0.0351928699112167,157,0,1.73472347597681e-18,0.0238835114333089,157,0,1.73472347597681e-18,0.0238835114333089,0,,,,0,,,
"main_final_v003","M037_RARE_CROSSING_P01_n250","stress","main_primary","RARE_CROSSING_P01",250,250,"absolute","K2","3-5",873,0.988545246277205,0.0011454753722795,0,0,,,0.0229820305183682,0.249018412130813,873,0.00360150508501254,0.97904355876659,0.99376628207652,873,0.00114481912738331,0.000202233155996551,0.0064596995821641,873,0,0,0.00438101869163518,873,0,0,0.00438101869163518,0,,,,0,,,
"main_final_v003","M038_RARE_CROSSING_P01_n500","stress","main_primary","RARE_CROSSING_P01",500,500,"absolute","K2","3-5",1015,0.988177339901478,0.00492610837438424,0,0,,,0.0176966277412112,0.188824735587548,1015,0.00339267318447666,0.979449233102147,0.993224180823391,1015,0.00219758977481972,0.00210591957345691,0.0114795688269813,1015,0,0,0.00377041863327843,1015,0,0,0.00377041863327843,0,,,,0,,,
"main_final_v003","M039_RARE_CROSSING_P01_n1000","stress","main_primary","RARE_CROSSING_P01",1000,1000,"absolute","K2","3-5",127,0.299212598425197,0.448818897637795,0,0,,,0.0155749354942183,0.135468684671836,127,0.0406332181869351,0.226424662693935,0.383790627935845,127,0.0441347698702945,0.365085052949586,0.5355580603482,127,0,0,0.0293596452937633,127,0,0,0.0293596452937633,0,,,,0,,,
"main_final_v003","M047_RARE_CROSSING_P01_nx100_ny400","stress","main_primary","RARE_CROSSING_P01",100,400,"absolute","K2","3-5",1124,0.965302491103203,0.00177935943060498,0,0,,,0.0189439311131941,0.208502295667454,1124,0.00545880657224611,0.952919890548985,0.974515425664457,1124,0.00125707722870001,0.000488100233782771,0.00646452485316287,1124,0,0,0.00340602731939901,1124,0,0,0.00340602731939901,0,,,,0,,,
"main_final_v003","M048_RARE_CROSSING_P01_nx400_ny100","stress","main_primary","RARE_CROSSING_P01",400,100,"absolute","K2","3-5",167,0.994011976047904,0,0,0,,,0.0406650342350154,0.306577381424618,167,0.00597006881736732,0.966865537501308,0.998942183522516,167,0,0,0.0224855187213422,167,0,0,0.0224855187213422,167,0,0,0.0224855187213422,0,,,,0,,,
"main_final_v003","M019_RARE_CROSSING_P05_n100","power","main_primary","RARE_CROSSING_P05",100,100,"absolute","K3","3-5",1032,0.991279069767442,0.00484496124031008,0,0,,,0.0420473769406436,0.286270012745377,1032,0.002894273216204,0.983509093392451,0.995405190608538,1032,0.00216147729567062,0.00207120013726993,0.011291326244376,1032,0,0,0.00370853935993991,1032,0,0,0.00370853935993991,0,,,,0,,,
"main_final_v003","M020_RARE_CROSSING_P05_n250","power","main_primary","RARE_CROSSING_P05",250,250,"absolute","K3","3-5",18,0,0.888888888888889,0,0,,,0.0201750961061342,0.241178831762296,18,0,0,0.175879223646658,18,0.0740740740740741,0.672002348698212,0.968980477354388,18,0,0,0.175879223646658,18,0,0,0.175879223646658,0,,,,0,,,
"main_final_v003","M030_RARE_EQUAL_P01_n100","stress","main_primary","RARE_EQUAL_P01",100,100,"absolute","K3","3-5",143,0.874125874125874,0.125874125874126,0,0,,,0.0347326058774784,0.337067785943535,143,0.0277387702105566,0.80980195333031,0.918875089647424,143,0.0277387702105566,0.0811249103525763,0.19019804666969,143,0,0,0.0261605874222815,143,0,0,0.0261605874222815,0,,,,0,,,
"main_final_v003","M031_RARE_EQUAL_P01_n250","stress","main_primary","RARE_EQUAL_P01",250,250,"absolute","K3","3-5",882,0.967120181405896,0.0328798185941043,0,0,,,0.0162724171882771,0.303856769657539,882,0.00600441410979902,0.953178184944673,0.977010836798538,882,0.00600441410979903,0.0229891632014625,0.0468218150553269,882,0,0,0.0043365082797188,882,0,0,0.0043365082797188,0,,,,0,,,
"main_final_v003","M032_RARE_EQUAL_P01_n500","stress","main_primary","RARE_EQUAL_P01",500,500,"absolute","K3","3-5",969,0.993808049535604,0.00515995872033024,0,0,,,0.0100848328028495,0.260021396607176,969,0.00252001486838593,0.986557124632276,0.997159175000043,969,0.00230164242213136,0.00220597969911294,0.0120218872315102,969,0,4.33680868994202e-19,0.00394869974533245,969,0,4.33680868994202e-19,0.00394869974533245,0,,,,0,,,
"main_final_v003","M033_RARE_NO_ROOT_P01_n100","stress","main_primary","RARE_NO_ROOT_P01",100,100,"absolute","K3","3-5",173,0.994219653179191,0,0,0,,,0.0344309707482576,0.339839858893864,173,0.00576361640418315,0.96798892338534,0.99897889705875,173,0,0,0.0217226144045165,173,0,0,0.0217226144045165,173,0,0,0.0217226144045165,0,,,,0,,,
"main_final_v003","M034_RARE_NO_ROOT_P01_n250","stress","main_primary","RARE_NO_ROOT_P01",250,250,"absolute","K3","3-5",842,1,0,0,0,,,0.0163076892697792,0.304216513149955,842,0,0.995458417436702,1,842,0,0,0.00454158256329743,842,0,0,0.00454158256329743,842,0,0,0.00454158256329743,0,,,,0,,,
"main_final_v003","M035_RARE_NO_ROOT_P01_n500","stress","main_primary","RARE_NO_ROOT_P01",500,500,"absolute","K3","3-5",986,0.99290060851927,0.00101419878296146,0,0,,,0.0100086968826685,0.261479487955417,986,0.00267377583244442,0.985418567150631,0.996556870772578,986,0.00101368435290911,0.000179053428459682,0.00572235509372294,986,0,0,0.00388088292974803,986,0,0,0.00388088292974803,0,,,,0,,,
"main_final_v003","M036_RARE_CROSSING_P01_n100","stress","main_primary","RARE_CROSSING_P01",100,100,"absolute","K3","3-5",157,0.910828025477707,0.00636942675159236,0,0,,,0.0336227625965833,0.348964091546915,157,0.0227448228143036,0.855892818055342,0.946139201212831,157,0.00634910954910613,0.00112524647198629,0.0351928699112167,157,0,1.73472347597681e-18,0.0238835114333089,157,0,1.73472347597681e-18,0.0238835114333089,0,,,,0,,,
"main_final_v003","M037_RARE_CROSSING_P01_n250","stress","main_primary","RARE_CROSSING_P01",250,250,"absolute","K3","3-5",873,0.989690721649485,0.0011454753722795,0,0,,,0.0161803293262457,0.306208069435666,873,0.00341866668985434,0.980523837521446,0.99456691736819,873,0.00114481912738331,0.000202233155996551,0.0064596995821641,873,0,0,0.00438101869163518,873,0,0,0.00438101869163518,0,,,,0,,,
"main_final_v003","M038_RARE_CROSSING_P01_n500","stress","main_primary","RARE_CROSSING_P01",500,500,"absolute","K3","3-5",1015,0.989162561576355,0.00492610837438424,0,0,,,0.0100910586049691,0.259271826025795,1015,0.00324985613202737,0.980698511375415,0.993937916503555,1015,0.00219758977481972,0.00210591957345691,0.0114795688269813,1015,0,0,0.00377041863327843,1015,0,0,0.00377041863327843,0,,,,0,,,
"main_final_v003","M039_RARE_CROSSING_P01_n1000","stress","main_primary","RARE_CROSSING_P01",1000,1000,"absolute","K3","3-5",127,0.259842519685039,0.448818897637795,0,0,,,0.00653428592178256,0.216241065183034,127,0.0389148459261357,0.191419678254368,0.342367237989094,127,0.0441347698702945,0.365085052949586,0.5355580603482,127,0,0,0.0293596452937633,127,0,0,0.0293596452937633,0,,,,0,,,
"main_final_v003","M047_RARE_CROSSING_P01_nx100_ny400","stress","main_primary","RARE_CROSSING_P01",100,400,"absolute","K3","3-5",1124,0.966192170818505,0.00177935943060498,0,0,,,0.0116535778993696,0.275363775283008,1124,0.00539084995407398,0.953937596956441,0.975271018140774,1124,0.00125707722870001,0.000488100233782771,0.00646452485316287,1124,0,0,0.00340602731939901,1124,0,0,0.00340602731939901,0,,,,0,,,
"main_final_v003","M048_RARE_CROSSING_P01_nx400_ny100","stress","main_primary","RARE_CROSSING_P01",400,100,"absolute","K3","3-5",167,0.994011976047904,0,0,0,,,0.0344384250819064,0.341532112546335,167,0.00597006881736732,0.966865537501308,0.998942183522516,167,0,0,0.0224855187213422,167,0,0,0.0224855187213422,167,0,0,0.0224855187213422,0,,,,0,,,
"main_final_v003","M009_MIXED_SIGN_n100","benchmark","main_primary","MIXED_SIGN",100,100,"absolute","K1","6+",2032,0.977854330708661,0.0221456692913386,0,0,,,0.424774498728142,0.0304262135229196,2032,0.00326452226543853,0.97049707419837,0.983408246663377,2032,0.00326452226543853,0.0165917533366234,0.0295029258016302,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M010_MIXED_SIGN_n250","benchmark","main_primary","MIXED_SIGN",250,250,"absolute","K1","6+",2032,0.973425196850394,0.0265748031496063,0,0,,,0.422982905130844,0.0121816234644733,2032,0.00356799689794747,0.965488460590252,0.979575307348986,2032,0.00356799689794747,0.0204246926510143,0.0345115394097478,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M019_RARE_CROSSING_P05_n100","power","main_primary","RARE_CROSSING_P05",100,100,"absolute","K1","6+",752,0.972074468085106,0.00797872340425532,0,0,,,0.102825908533972,0.131673222769097,752,0.00600816118077354,0.957686861451653,0.981663569401639,752,0.00324427961734141,0.00366170275399954,0.017297003117217,752,0,0,0.00508236056102001,752,0,0,0.00508236056102001,0,,,,0,,,
"main_final_v003","M020_RARE_CROSSING_P05_n250","power","main_primary","RARE_CROSSING_P05",250,250,"absolute","K1","6+",2014,0.945878848063555,0.0292949354518371,0.0506454816285998,0.0506454816285998,,,0.0837550375199939,0.0721645689226467,2014,0.00504163661192195,0.935121565533778,0.954938449909484,2014,0.00375759688681586,0.0227789301309397,0.0376031471071319,2014,0.00488601538934428,0.0418954753502176,0.0611064021819077,2014,0.00488601538934428,0.0418954753502176,0.0611064021819077,0,,,,0,,,
"main_final_v003","M021_RARE_CROSSING_P05_n500","power","main_primary","RARE_CROSSING_P05",500,500,"absolute","K1","6+",2032,0.943405511811024,0.0364173228346457,0.506889763779528,0.506889763779528,,,0.0831176894529009,0.0360130312165805,2032,0.00512595065580907,0.932496837302434,0.95264084971758,2032,0.00415562785037454,0.0291079889034999,0.0454761385406144,2032,0.0110909032729961,0.485159506863492,0.528594019904855,2032,0.0110909032729961,0.485159506863492,0.528594019904855,0,,,,0,,,
"main_final_v003","M022_RARE_CROSSING_P05_n1000","power","main_primary","RARE_CROSSING_P05",1000,1000,"absolute","K1","6+",2032,0.94242125984252,0.0413385826771654,0.881889763779528,0.881889763779528,,,0.0831946511851553,0.0178688096971344,2032,0.00516763420981551,0.93143325408756,0.951739643394118,2032,0.00441619827615063,0.0335134175218564,0.0508946576139339,2032,0.00715960508963833,0.867131340660098,0.895207000213965,2032,0.00715960508963833,0.867131340660098,0.895207000213965,0,,,,0,,,
"main_final_v003","M023_TANGENCY_STRONG_n500","stress","main_primary","TANGENCY_STRONG",500,500,"absolute","K1","6+",2032,0.946850393700787,0.0369094488188976,0,0,,,0.313768477308648,0.00802814251587092,2032,0.00497655555002117,0.936226152206375,0.955788298197812,2032,0.00418254371790145,0.0295468805069974,0.0460196417062845,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M024_TANGENCY_STRONG_n1000","stress","main_primary","TANGENCY_STRONG",1000,1000,"absolute","K1","6+",2032,0.949311023622047,0.0339566929133858,0,0,,,0.314248941829118,0.00400421636402861,2032,0.00486630326898785,0.938896793558425,0.9580296306916,2032,0.00401790014983709,0.0269195767434516,0.0427525768548246,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M030_RARE_EQUAL_P01_n100","stress","main_primary","RARE_EQUAL_P01",100,100,"absolute","K1","6+",1,0,1,0,0,,,0.0902028346407551,0.14241411477977,1,0,0,0.793450685622762,1,0,0.206549314377238,1,1,0,0,0.793450685622762,1,0,0,0.793450685622762,0,,,,0,,,
"main_final_v003","M031_RARE_EQUAL_P01_n250","stress","main_primary","RARE_EQUAL_P01",250,250,"absolute","K1","6+",85,0.811764705882353,0.188235294117647,0,0,,,0.0642130021917558,0.108938606173508,85,0.0423990521767104,0.71588975630597,0.880678565551151,85,0.0423990521767104,0.119321434448849,0.28411024369403,85,0,3.46944695195361e-18,0.0432394838140515,85,0,3.46944695195361e-18,0.0432394838140515,0,,,,0,,,
"main_final_v003","M032_RARE_EQUAL_P01_n500","stress","main_primary","RARE_EQUAL_P01",500,500,"absolute","K1","6+",786,0.951653944020356,0.0483460559796438,0,0,,,0.0608425840861008,0.0752480846997994,786,0.00765083398228585,0.934338013435366,0.964576562484838,786,0.00765083398228585,0.035423437515162,0.0656619865646334,786,0,0,0.00486358215030871,786,0,0,0.00486358215030871,0,,,,0,,,
"main_final_v003","M034_RARE_NO_ROOT_P01_n250","stress","main_primary","RARE_NO_ROOT_P01",250,250,"absolute","K1","6+",102,0.92156862745098,0,0,0,,,0.0646105923965879,0.107686558299447,102,0.0266200374826817,0.852812727587109,0.95972331413254,102,0,0,0.0362944621464632,102,0,0,0.0362944621464632,102,0,0,0.0362944621464632,0,,,,0,,,
"main_final_v003","M035_RARE_NO_ROOT_P01_n500","stress","main_primary","RARE_NO_ROOT_P01",500,500,"absolute","K1","6+",776,0.981958762886598,0,0,0,,,0.060835830777197,0.0745933735484479,776,0.00477803054324592,0.969946025907496,0.989223291829411,776,0,4.33680868994202e-19,0.00492594844406365,776,0,4.33680868994202e-19,0.00492594844406365,776,0,4.33680868994202e-19,0.00492594844406365,0,,,,0,,,
"main_final_v003","M036_RARE_CROSSING_P01_n100","stress","main_primary","RARE_CROSSING_P01",100,100,"absolute","K1","6+",2,0.5,0.5,0,0,,,0.0907002268318232,0.149030921184654,2,0.353553390593274,0.0945312057342307,0.905468794265769,2,0.353553390593274,0.0945312057342307,0.905468794265769,2,0,0,0.657619772493347,2,0,0,0.657619772493347,0,,,,0,,,
"main_final_v003","M037_RARE_CROSSING_P01_n250","stress","main_primary","RARE_CROSSING_P01",250,250,"absolute","K1","6+",72,0.875,0.0555555555555556,0,0,,,0.0641196906168165,0.109947793286762,72,0.0389755977788952,0.779189462758392,0.932822157794265,72,0.0269951476613208,0.0218142159813167,0.134320159659979,72,0,0,0.0506511725964578,72,0,0,0.0506511725964578,0,,,,0,,,
"main_final_v003","M038_RARE_CROSSING_P01_n500","stress","main_primary","RARE_CROSSING_P01",500,500,"absolute","K1","6+",788,0.974619289340102,0.00888324873096447,0,0,,,0.0607308687050227,0.0748273046407146,788,0.00560281498618439,0.961122759149521,0.983510780390088,788,0.0033426061716825,0.0043095805893302,0.0182220242186143,788,0,0,0.0048512979181657,788,0,0,0.0048512979181657,0,,,,0,,,
"main_final_v003","M039_RARE_CROSSING_P01_n1000","stress","main_primary","RARE_CROSSING_P01",1000,1000,"absolute","K1","6+",1900,0.972105263157895,0.0152631578947368,0.00105263157894737,0.00105263157894737,,,0.0639806569646883,0.0437402423529066,1900,0.00377781756118355,0.963694678983386,0.978610675114359,1900,0.00281258393145569,0.0106480510517477,0.0218344114632776,1900,0.000743931075509429,0.000288717024852217,0.00383003917953856,1900,0.000743931075509429,0.000288717024852217,0.00383003917953856,0,,,,0,,,
"main_final_v003","M040_TANGENCY_n500","stress","main_primary","TANGENCY",500,500,"absolute","K1","6+",2032,0.94488188976378,0.0369094488188976,0,0,,,0.316026654251378,0.00806034647040897,2032,0.00506260530950099,0.934093798157723,0.953991073169794,2032,0.00418254371790145,0.0295468805069974,0.0460196417062845,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M041_TANGENCY_n1000","stress","main_primary","TANGENCY",1000,1000,"absolute","K1","6+",2032,0.951771653543307,0.0383858267716535,0,0,,,0.315811192708944,0.00402514167127364,2032,0.00475286761009267,0.941573583329943,0.96026481476592,2032,0.00426210383170094,0.0308658374629594,0.0476478690578253,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M047_RARE_CROSSING_P01_nx100_ny400","stress","main_primary","RARE_CROSSING_P01",100,400,"absolute","K1","6+",413,0.88135593220339,0.0823244552058111,0,0,,,0.0607962456516176,0.0853789925136092,413,0.0159119591199382,0.846600358515652,0.909082631586103,413,0.013524897611503,0.0595084399291279,0.112838761387997,413,0,8.67361737988404e-19,0.00921563519992031,413,0,8.67361737988404e-19,0.00921563519992031,0,,,,0,,,
"main_final_v003","M048_RARE_CROSSING_P01_nx400_ny100","stress","main_primary","RARE_CROSSING_P01",400,100,"absolute","K1","6+",1,0,1,0,0,,,0.0912694406866004,0.149058283028536,1,0,0,0.793450685622762,1,0,0.206549314377238,1,1,0,0,0.793450685622762,1,0,0,0.793450685622762,0,,,,0,,,
"main_final_v003","M049_TANGENCY_SV_POWER_n2000","power","main_primary","TANGENCY_SV_POWER",2000,2000,"absolute","K1","6+",2032,0.94488188976378,0.0329724409448819,0.015748031496063,0,,,0.239158517422132,0.00271506701131761,2032,0.00506260530950099,0.934093798157723,0.953991073169794,2032,0.00396125794531981,0.0260471882991164,0.0416601757608246,2032,0.0027618776243421,0.0111770531372974,0.0221464940017773,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M050_TANGENCY_SV_POWER_n4000","power","main_primary","TANGENCY_SV_POWER",4000,4000,"absolute","K1","6+",2032,0.954724409448819,0.0241141732283465,0.0108267716535433,0,,,0.239351732809659,0.00135576312959581,2032,0.00461221159456319,0.944794479938906,0.962938286771963,2032,0.00340309318811258,0.0182882552053661,0.031736003009558,2032,0.00229574588057602,0.00716068310788956,0.0163389163395091,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M051_TANGENCY_SV_POWER_n8000","power","main_primary","TANGENCY_SV_POWER",8000,8000,"absolute","K1","6+",2032,0.945866141732283,0.031003937007874,0.015255905511811,0,,,0.239314951096818,0.000677748216644993,2032,0.00501981230516817,0.935159526935823,0.954890133930029,2032,0.0038450994541041,0.0243079202697666,0.039469864713504,2032,0.0027190602804052,0.0107683501011292,0.0215728022687779,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M009_MIXED_SIGN_n100","benchmark","main_primary","MIXED_SIGN",100,100,"signed","K1","6+",2032,0.965551181102362,0.0241141732283465,0,0,,,0.424774498728142,0.0304262135229196,2032,0.00404587970723441,0.956701877734963,0.972643573897593,2032,0.00340309318811258,0.0182882552053661,0.031736003009558,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M010_MIXED_SIGN_n250","benchmark","main_primary","MIXED_SIGN",250,250,"signed","K1","6+",2032,0.96998031496063,0.0182086614173228,0,0,,,0.422982905130844,0.0121816234644733,2032,0.00378549497678251,0.961628211656971,0.976558792898094,2032,0.00296610660945583,0.0132390674197259,0.0249964535651869,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M009_MIXED_SIGN_n100","benchmark","main_primary","MIXED_SIGN",100,100,"absolute","K2","6+",2032,0.978346456692913,0.0216535433070866,0,0,,,0.373589991272971,0.0340796214277424,2032,0.0032288582006933,0.971057282730551,0.983830432900363,2032,0.00322885820069331,0.0161695670996367,0.0289427172694493,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M010_MIXED_SIGN_n250","benchmark","main_primary","MIXED_SIGN",250,250,"absolute","K2","6+",2032,0.97490157480315,0.0250984251968504,0,0,,,0.37174337986398,0.013644292177527,2032,0.00347009824294546,0.967151794626135,0.980859157620606,2032,0.00347009824294546,0.0191408423793943,0.032848205373865,2032,0,0,0.00188691452571133,2032,0,0,0.00188691452571133,0,,,,0,,,
"main_final_v003","M019_RARE_CROSSING_P05_n100","power","main_primary","RARE_CROSSING_P05",100,100,"absolute","K2","6+",752,0.973404255319149,0.00797872340425532,0,0,,,0.0782618170038009,0.157018840413169,752,0.0058673740734887,0.959278042464483,0.982718445940508,752,0.00324427961734141,0.00366170275399954,0.017297003117217,752,0,0,0.00508236056102001,752,0,0,0.00508236056102001,0,,,,0,,,
