"study_id","cell_id","cell_class","variant_id","scenario_id","n_x","n_y","moment_type","interval_scope","configured_interval_ids","metric","successes","denominator","estimate","mcse","wilson_lower","wilson_upper"
"main_final_v003","M011_LN_MODERATE_n100","power","main_primary","LN_MODERATE",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1870,2032,0.920275590551181,0.00600886926435009,0.907689821217846,0.931275311651291
"main_final_v003","M011_LN_MODERATE_n100","power","main_primary","LN_MODERATE",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",94,2032,0.046259842519685,0.00465967103964499,0.0379517630655154,0.056280259761951
"main_final_v003","M012_LN_MODERATE_n250","power","main_primary","LN_MODERATE",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1877,2032,0.923720472440945,0.00588860508939341,0.91136270213611,0.9344791941172
"main_final_v003","M012_LN_MODERATE_n250","power","main_primary","LN_MODERATE",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1877,2032,0.923720472440945,0.00588860508939341,0.91136270213611,0.9344791941172
"main_final_v003","M012_LN_MODERATE_n250","power","main_primary","LN_MODERATE",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1877,2032,0.923720472440945,0.00588860508939341,0.91136270213611,0.9344791941172
"main_final_v003","M012_LN_MODERATE_n250","power","main_primary","LN_MODERATE",250,250,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",92,2032,0.0452755905511811,0.00461221159456319,0.0370617132280369,0.0552055200610943
"main_final_v003","M013_LN_MODERATE_n500","power","main_primary","LN_MODERATE",500,500,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1888,2032,0.929133858267717,0.00569241672001469,0.917148345306979,0.939499893407174
"main_final_v003","M013_LN_MODERATE_n500","power","main_primary","LN_MODERATE",500,500,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1888,2032,0.929133858267717,0.00569241672001469,0.917148345306979,0.939499893407174
"main_final_v003","M013_LN_MODERATE_n500","power","main_primary","LN_MODERATE",500,500,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1887,2032,0.928641732283465,0.00571063490827643,0.9166216351256,0.939044208819386
"main_final_v003","M013_LN_MODERATE_n500","power","main_primary","LN_MODERATE",500,500,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",83,2032,0.0408464566929134,0.00439095928686782,0.0330713008354128,0.0503543795312099
"main_final_v003","M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1908,2032,0.938976377952756,0.0053102439442812,0.927717064703655,0.94857906939385
"main_final_v003","M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1908,2032,0.938976377952756,0.0053102439442812,0.927717064703655,0.94857906939385
"main_final_v003","M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1908,2032,0.938976377952756,0.0053102439442812,0.927717064703655,0.94857906939385
"main_final_v003","M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_any_primary_false_report",84,2032,0.0413385826771654,0.00441619827615063,0.0335134175218564,0.0508946576139339
"main_final_v003","M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_grid",1894,2032,0.932086614173228,0.00558141062925495,0.920311896496699,0.94223071083246
"main_final_v003","M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_band_covers_truth_on_audit_grid",1894,2032,0.932086614173228,0.00558141062925495,0.920311896496699,0.94223071083246
"main_final_v003","M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","ALL_CONFIGURED_INTERVALS","K1;K2;K3","across_interval_joint_continuum_band_covers_truth",1894,2032,0.932086614173228,0.00558141062925495,0.920311896496699,0.94223071083246
