"cell_id","cell_class","variant_id","scenario_id","n_x","n_y","moment_type","interval_id","metric","rows","finite","missing","positive_infinite","negative_infinite","mean","sd","mean_mcse","q05","q50","q95"
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","tangency_global_scaled_outer_total_length_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","tangency_global_scaled_outer_hausdorff_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","tangency_global_scaled_outer_left_radius_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","tangency_global_scaled_outer_right_radius_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","tangency_global_root_component_left_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","tangency_global_root_component_right_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","tangency_global_root_component_length_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","tangency_global_root_component_left_radius_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","tangency_global_root_component_right_radius_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","tangency_global_scaled_root_component_length_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","tangency_global_scaled_root_component_left_radius_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","tangency_global_scaled_root_component_right_radius_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","empirical_root_count",2032,2032,0,0,0,0.971456692913386,0.166560017363218,0.00369495289039282,1,1,1
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","root_isolation_maximum_bisections",2032,2032,0,0,0,22.3435039370079,3.83088039935402,0.0849839164790349,23,23,23
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","root_error_conditional_on_isolation",2032,1974,58,0,0,-0.00674996686962322,0.231124852808104,0.00520203264699182,-0.38225770161887,-0.0153107829545933,0.400826409295002
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_hat",2032,1974,58,0,0,0.0825087736571789,0.0148497656236219,0.000334230458713998,0.0588259244406746,0.0816579707691571,0.107595087076818
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","variance_at_root_hat",2032,1974,58,0,0,0.226293376428887,0.0932303283115842,0.00209837758974928,0.101493543279302,0.209266014975128,0.410258844950891
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","root_standard_error",2032,1974,58,0,0,0.251674126850853,0.0147565208570534,0.000332131756155804,0.229446141334832,0.250923622294496,0.277331745855513
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","wald_length",2032,1974,58,0,0,0.986544448936472,0.0578444988338774,0.00130193256037483,0.899412346815917,0.983602525135087,1.08712046729284
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","wald_collection_bias_conditional_on_isolation",2032,1974,58,0,0,-0.00674996686962322,0.231124852808104,0.00520203264699182,-0.38225770161887,-0.0153107829545933,0.400826409295002
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","wald_collection_rmse_conditional_on_isolation",2032,1974,58,0,0,0.188477619193684,0.133874810254045,0.00301318151245981,0.0164900026307009,0.166147135290503,0.452379922156483
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","wald_collection_total_length",2032,1974,58,0,0,0.986544448936472,0.0578444988338774,0.00130193256037483,0.899412346815917,0.983602525135087,1.08712046729284
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","root_multiplier_critical_value",2032,1974,58,0,0,1.96230952037229,0.0576810489935826,0.00129825372015047,1.86996243896036,1.9611880980089,2.06144825670688
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","root_multiplier_total_length",2032,1974,58,0,0,0.987762361445276,0.0654636848789386,0.0014734210613662,0.892029424577522,0.983221662085283,1.10377726629838
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_critical_value",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_critical_value_ratio",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_value_maximum_half_width",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_derivative_maximum_half_width",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_value_width_inflation",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_guard_minimum_ratio",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_guard_minimum_ratio_d0",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_guard_minimum_ratio_d1",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_guard_nodes_used",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_guard_maximum_level",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_value_enclosure_nodes_used",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_derivative_enclosure_nodes_used",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_value_unresolved_cells",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_derivative_unresolved_cells",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_value_variance_unresolved_cells",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_derivative_variance_unresolved_cells",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_certificate_count",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_covariance_01_min",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_covariance_01_max",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_correlation_01_min",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","derivative_assisted_correlation_01_max",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","x_ess_ratio_p1",2032,2032,0,0,0,0.960829231978444,0.00180928397103637,4.0136997727034e-05,0.957653673542682,0.960915623902096,0.963699841957442
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","y_ess_ratio_p1",2032,2032,0,0,0,0.852157453662895,0.00775914267264041,0.000172128143951395,0.838991856971178,0.852401361831848,0.864246355676273
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","x_max_share_p1",2032,2032,0,0,0,0.0018788874224526,0.000132860990058094,2.94737660938798e-06,0.00170526457402796,0.00185816004575214,0.00212660055535005
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","y_max_share_p1",2032,2032,0,0,0,0.00343178478353074,0.000514505968859035,1.14137555150127e-05,0.00276438789551029,0.00334718540974254,0.00438323280597608
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","x_top1pct_share_p1",2032,2032,0,0,0,0.0166877244460736,0.000469711605449557,1.04200412660989e-05,0.0159691180901166,0.0166600866754264,0.0174779344171815
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","y_top1pct_share_p1",2032,2032,0,0,0,0.0268946494258033,0.00158187951968037,3.50922772225104e-05,0.0244622282052241,0.0268148820338827,0.0296354317224472
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","x_ess_ratio_upper",2032,2032,0,0,0,0.779284345223157,0.0123174396563481,0.000273249006460016,0.757834912376099,0.77996293174949,0.798469926223974
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","y_ess_ratio_upper",2032,2032,0,0,0,0.375904379487823,0.046479507333799,0.00103109733467751,0.29354420382244,0.380122096867174,0.441252118548064
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","x_max_share_upper",2032,2032,0,0,0,0.00453122512494562,0.000842412883203445,1.86880138881643e-05,0.0035284999037439,0.00436732128514144,0.00609559089747104
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","y_max_share_upper",2032,2032,0,0,0,0.0167936451036065,0.00687210747509953,0.000152450232535918,0.00959011427592065,0.0152207433967798,0.0293846652568621
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","x_top1pct_share_upper",2032,2032,0,0,0,0.0336723297999989,0.00240692667005417,5.33950512089954e-05,0.0301602145707893,0.0334827603081453,0.0378975362867287
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","y_top1pct_share_upper",2032,2032,0,0,0,0.0913566667756039,0.0137210301629176,0.000304386135773995,0.0719498485564405,0.089835991328647,0.115927451134833
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","x_count_above_q95",2032,2032,0,0,0,49.8125,6.97182776063625,0.154662418648214,39,50,61
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","y_count_above_q95",2032,2032,0,0,0,50.2244094488189,7.00550776113367,0.155409572840177,39,50,62
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","x_count_above_q99",2032,2032,0,0,0,9.98277559055118,3.12770982623062,0.0693848418467622,5,10,15
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","y_count_above_q99",2032,2032,0,0,0,10.0679133858268,3.19747468924437,0.0709324994798565,5,10,16
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","x_latent_high_count",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","y_latent_high_count",2032,0,2032,0,0,,,,,,
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","elapsed_seconds",2032,2032,0,0,0,19.2599409448819,11.2613128026815,0.249819980500762,9.72464999999998,16.0295,33.8244500000001
"M014_LN_MODERATE_n1000","power","main_primary","LN_MODERATE",1000,1000,"absolute","K3","peak_r_heap_mb",2032,2032,0,0,0,242.706299212598,18.7802849706695,0.416620202935331,223.1,238.3,260.85
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","bootstrap_grid_size",2032,2032,0,0,0,251,0,0,251,251,251
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","bootstrap_grid_spacing",2032,2032,0,0,0,0.00500000000000012,0,0,0.00500000000000012,0.00500000000000012,0.00500000000000012
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_grid_size",2032,2032,0,0,0,501,0,0,501,501,501
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_grid_spacing",2032,2032,0,0,0,0.00250000000000017,0,0,0.00250000000000017,0.00250000000000017,0.00250000000000017
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","configured_guard_maximum_levels",2032,2032,0,0,0,6,0,0,6,6,6
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","configured_continuum_enclosure_maximum_levels",2032,2032,0,0,0,8,0,0,8,8,8
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","guard_minimum_ratio",2032,2032,0,0,0,0.0259304979941767,0.00294582706968362,6.5349970647449e-05,0.0212132871045064,0.0258063442222818,0.0309020082435803
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","guard_nodes_used",2032,2032,0,0,0,251,0,0,251,251,251
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","guard_maximum_level",2032,2032,0,0,0,0,0,0,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","critical_value",2032,2032,0,0,0,2.11165816678809,0.056585178813582,0.00125528066891767,2.01855718193861,2.11328583202422,2.20500034929595
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","maximum_half_width",2032,2032,0,0,0,0.73957729846778,0.216806158501288,0.0048096089006905,0.496143310396588,0.700750015438339,1.10437652707083
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","integrated_half_width",2032,2032,0,0,0,0.369060192094245,0.0667747124986571,0.00148132439500182,0.2838891003474,0.359682221729898,0.481922694858153
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","continuum_truth_nodes_used",2032,2032,0,0,0,560.08562992126,757.941868140462,16.8141162613362,501,501,659.249999999999
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","continuum_truth_maximum_level",2032,2032,0,0,0,0.281496062992126,0.770257124215338,0.0170873168274154,0,0,2
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","continuum_truth_unresolved_cells",2032,2032,0,0,0,0,0,0,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_nodes_used",2032,2032,0,0,0,513.295767716535,99.5448065440772,2.20829330163637,501,501,501.45
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_maximum_level",2032,2032,0,0,0,0.298228346456693,1.36951288605656,0.0303811543542884,0,0,0.449999999999818
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_variance_unresolved_cells",2032,2032,0,0,0,0,0,0,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_unresolved_cells",2032,2032,0,0,0,477.478346456693,94.3261807966117,2.09252376345587,288.55,500,500
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_limit_hit_cells",2032,2032,0,0,0,0.383366141732283,6.00485433759647,0.133211164614045,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_limit_hit_total_width",2032,2032,0,0,0,3.74380997785426e-06,5.86411556405912e-05,1.30089027943405e-06,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_limit_hit_width_proportion",2032,2032,0,0,0,2.99504798228341e-06,4.6912924512473e-05,1.04071222354724e-06,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_limit_hit_maximum_cell_width",2032,2032,0,0,0,7.68946850398192e-08,8.63353164254697e-07,1.91525512556601e-08,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_depth_limit_cells",2032,2032,0,0,0,0.383366141732283,6.00485433759647,0.133211164614045,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_depth_limit_total_width",2032,2032,0,0,0,3.74380997785426e-06,5.86411556405912e-05,1.30089027943405e-06,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_depth_limit_width_proportion",2032,2032,0,0,0,2.99504798228341e-06,4.6912924512473e-05,1.04071222354724e-06,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_depth_limit_maximum_cell_width",2032,2032,0,0,0,7.68946850398192e-08,8.63353164254697e-07,1.91525512556601e-08,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_node_limit_cells",2032,2032,0,0,0,0,0,0,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_node_limit_total_width",2032,2032,0,0,0,0,0,0,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_node_limit_width_proportion",2032,2032,0,0,0,0,0,0,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_node_limit_maximum_cell_width",2032,2032,0,0,0,0,0,0,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_variance_limit_cells",2032,2032,0,0,0,0,0,0,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_variance_limit_total_width",2032,2032,0,0,0,0,0,0,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_variance_limit_width_proportion",2032,2032,0,0,0,0,0,0,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_variance_limit_maximum_cell_width",2032,2032,0,0,0,0,0,0,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_statistical_limit_cells",2032,2032,0,0,0,0.383366141732283,6.00485433759647,0.133211164614045,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_statistical_limit_total_width",2032,2032,0,0,0,3.74380997785426e-06,5.86411556405912e-05,1.30089027943405e-06,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_statistical_limit_width_proportion",2032,2032,0,0,0,2.99504798228341e-06,4.6912924512473e-05,1.04071222354724e-06,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","enclosure_statistical_limit_maximum_cell_width",2032,2032,0,0,0,7.68946850398192e-08,8.63353164254697e-07,1.91525512556601e-08,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","certified_alternation_count",2032,2032,0,0,0,0,0,0,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","bracket_count",2032,2032,0,0,0,0,0,0,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","bracket_length",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","numerical_outer_component_count",2032,2032,0,0,0,0.975393700787402,0.161189700864787,0.00357581825783012,1,1,1
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","numerical_outer_total_length",2032,2032,0,0,0,1.19274119459738,0.236724809675745,0.00525148252015157,0.721375,1.25,1.25
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","numerical_outer_retained_proportion",2032,2032,0,0,0,0.954192955677904,0.189379847740596,0.00420118601612126,0.5771,1,1
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","numerical_outer_hausdorff",2032,1980,0,52,0,1.0662793412642,0.107196121384875,0.00240905367647585,1.08333333333333,1.08333333333333,1.08333333333333
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_local_outer_total_length",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_scaled_outer_radius",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_scaled_outer_hausdorff",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_truncated_local_outer_total_length",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_truncated_local_scaled_outer_radius",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_truncated_local_scaled_outer_hausdorff",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_outer_component_count_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_outer_total_length_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_outer_hausdorff_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_outer_left_radius_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_outer_right_radius_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_scaled_outer_total_length_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_scaled_outer_hausdorff_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_scaled_outer_left_radius_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_scaled_outer_right_radius_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_root_component_left_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_root_component_right_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_root_component_length_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_root_component_left_radius_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_root_component_right_radius_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_scaled_root_component_length_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_scaled_root_component_left_radius_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","tangency_global_scaled_root_component_right_radius_conditional_on_continuum_band_coverage",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","empirical_root_count",2032,2032,0,0,0,0,0,0,0,0,0
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","root_isolation_maximum_bisections",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","root_error_conditional_on_isolation",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","derivative_hat",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","variance_at_root_hat",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","root_standard_error",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","wald_length",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","wald_collection_bias_conditional_on_isolation",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","wald_collection_rmse_conditional_on_isolation",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","wald_collection_total_length",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","root_multiplier_critical_value",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","root_multiplier_total_length",2032,0,2032,0,0,,,,,,
"M015_LN_WEAK_n100","power","main_primary","LN_WEAK",100,100,"absolute","K1","derivative_assisted_critical_value",2032,0,2032,0,0,,,,,,
