"cell_id","cell_class","variant_id","scenario_id","n_x","n_y","moment_type","interval_id","metric","rows","finite","missing","positive_infinite","negative_infinite","mean","sd","q05","q50","q95"
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","x_ess_ratio_p1",254,254,0,0,0,0.602645883807688,0.00577857847397956,0.59270413842948,0.60248431562224,0.611498464114635
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","y_ess_ratio_p1",254,254,0,0,0,0.361280552724841,0.00277382145708541,0.356796264816695,0.361322411448654,0.366205544706399
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","x_max_share_p1",254,254,0,0,0,0.000547873085023453,5.24318661538356e-06,0.000539092684182876,0.000547957237592797,0.00055574440391424
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","y_max_share_p1",254,254,0,0,0,0.000516823108577793,7.32950750744163e-06,0.000503350658578947,0.000516668504299823,0.000528313522446816
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","x_top1pct_share_p1",254,254,0,0,0,0.0418607134330194,0.000383278764798973,0.0412081547578738,0.0418642064594193,0.042526523684981
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","y_top1pct_share_p1",254,254,0,0,0,0.0411457417685779,0.000582375048837899,0.0400889408502458,0.0411332328279562,0.0420577118040439
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","x_ess_ratio_upper",254,254,0,0,0,0.481728759721383,0.00796760000641474,0.467742161058098,0.481599284755979,0.493385040722349
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","y_ess_ratio_upper",254,254,0,0,0,0.239257118106594,0.00385886442040566,0.233234805673538,0.239330674910042,0.246368657259861
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","x_max_share_upper",254,254,0,0,0,0.00091051775243721,1.0990367184145e-05,0.000893106831254708,0.000910861988623105,0.000927905811154861
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","y_max_share_upper",254,254,0,0,0,0.000677806252993879,1.28679345951823e-05,0.000654219923571908,0.000677541268664644,0.000698046756190812
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","x_top1pct_share_upper",254,254,0,0,0,0.0680072325667985,0.000727092209411633,0.0667661270462016,0.0680644647221985,0.0691522781328696
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","y_top1pct_share_upper",254,254,0,0,0,0.0538314690659634,0.00101921508929807,0.0519909866356388,0.053788368697338,0.0554311975772402
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","x_count_above_q95",254,254,0,0,0,398.232283464567,19.4774923591096,366,398,430.05
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","y_count_above_q95",254,254,0,0,0,400.775590551181,18.0504572398282,371.3,401,429
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","x_count_above_q99",254,254,0,0,0,80.0590551181102,9.05017069548986,66,80,95
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","y_count_above_q99",254,254,0,0,0,79.7913385826772,8.57930706196979,67,80,94
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","x_latent_high_count",254,254,0,0,0,5079.84251968504,45.8171180183511,5004.65,5078,5149.7
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","y_latent_high_count",254,254,0,0,0,7840.53543307087,11.7451833710847,7820,7840,7858
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","elapsed_seconds",254,254,0,0,0,16.1864251968504,20.0155125774845,9.9925,12.1405,29.1064
"ED1_006_TANGENCY_SV_POWER_n8000_depth8_refined","diagnostic","depth8_refined","TANGENCY_SV_POWER",8000,8000,"absolute","K1","peak_r_heap_mb",254,254,0,0,0,418.876377952756,12.0799998474787,412.4,421.9,422.245
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","bootstrap_grid_size",254,254,0,0,0,451,0,451,451,451
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","bootstrap_grid_spacing",254,254,0,0,0,0.00500000000000034,0,0.00500000000000034,0.00500000000000034,0.00500000000000034
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_grid_size",254,254,0,0,0,901,0,901,901,901
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_grid_spacing",254,254,0,0,0,0.00250000000000039,0,0.00250000000000039,0.00250000000000039,0.00250000000000039
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","configured_guard_maximum_levels",254,254,0,0,0,6,0,6,6,6
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","configured_continuum_enclosure_maximum_levels",254,254,0,0,0,6,0,6,6,6
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","guard_minimum_ratio",254,254,0,0,0,0.060012494951019,0.000894736216159521,0.058532616188467,0.060008311929007,0.0614027676062046
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","guard_nodes_used",254,254,0,0,0,451,0,451,451,451
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","guard_maximum_level",254,254,0,0,0,0,0,0,0,0
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","critical_value",254,254,0,0,0,2.21994011164994,0.0642583787160735,2.11554550384893,2.21964771654199,2.31837184864748
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","maximum_half_width",254,254,0,0,0,553.209163053671,22.4651026241496,517.348047251577,553.260521085576,589.576614563523
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","integrated_half_width",254,254,0,0,0,133.215997165243,5.32111645215123,124.648212932934,133.213041748214,141.916730359199
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","continuum_truth_nodes_used",254,254,0,0,0,1293.32677165354,952.238120562697,954.65,1017,2252
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","continuum_truth_maximum_level",254,254,0,0,0,1.63385826771654,0.921737530262395,1,1,3
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","continuum_truth_unresolved_cells",254,254,0,0,0,0,0,0,0,0
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_nodes_used",254,254,0,0,0,1079.72047244094,162.573439209899,967,1003.5,1387.05
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_maximum_level",254,254,0,0,0,5.69291338582677,0.555416178021719,5,6,6
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_variance_unresolved_cells",254,254,0,0,0,0,0,0,0,0
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_unresolved_cells",254,254,0,0,0,547.858267716535,70.9859669268838,439.6,554,647.35
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_limit_hit_cells",254,254,0,0,0,6.09448818897638,15.6371570613814,0,0,25.35
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_limit_hit_total_width",254,254,0,0,0,0.000238065944881879,0.000610826447710201,0,0,0.000990234375000209
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_limit_hit_width_proportion",254,254,0,0,0,0.000105807086614168,0.000271478421204534,0,0,0.00044010416666676
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_limit_hit_maximum_cell_width",254,254,0,0,0,1.73781988189507e-05,1.94505413809242e-05,0,0,3.90625000001865e-05
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_depth_limit_cells",254,254,0,0,0,6.09448818897638,15.6371570613814,0,0,25.35
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_depth_limit_total_width",254,254,0,0,0,0.000238065944881879,0.000610826447710201,0,0,0.000990234375000209
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_depth_limit_width_proportion",254,254,0,0,0,0.000105807086614168,0.000271478421204534,0,0,0.00044010416666676
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_depth_limit_maximum_cell_width",254,254,0,0,0,1.73781988189507e-05,1.94505413809242e-05,0,0,3.90625000001865e-05
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_node_limit_cells",254,254,0,0,0,0,0,0,0,0
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_node_limit_total_width",254,254,0,0,0,0,0,0,0,0
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_node_limit_width_proportion",254,254,0,0,0,0,0,0,0,0
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_node_limit_maximum_cell_width",254,254,0,0,0,0,0,0,0,0
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_variance_limit_cells",254,254,0,0,0,0,0,0,0,0
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_variance_limit_total_width",254,254,0,0,0,0,0,0,0,0
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_variance_limit_width_proportion",254,254,0,0,0,0,0,0,0,0
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_variance_limit_maximum_cell_width",254,254,0,0,0,0,0,0,0,0
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_statistical_limit_cells",254,254,0,0,0,6.09448818897638,15.6371570613814,0,0,25.35
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_statistical_limit_total_width",254,254,0,0,0,0.000238065944881879,0.000610826447710201,0,0,0.000990234375000209
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_statistical_limit_width_proportion",254,254,0,0,0,0.000105807086614168,0.000271478421204534,0,0,0.00044010416666676
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","enclosure_statistical_limit_maximum_cell_width",254,254,0,0,0,1.73781988189507e-05,1.94505413809242e-05,0,0,3.90625000001865e-05
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","certified_alternation_count",254,254,0,0,0,0.736220472440945,0.960333381781662,0,0,2
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","bracket_count",254,254,0,0,0,0.736220472440945,0.960333381781662,0,0,2
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","bracket_length",254,95,159,0,0,1.99405263157895,0.273034849635246,1.889,2.03,2.1845
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","numerical_outer_component_count",254,254,0,0,0,1.3740157480315,0.484823034977805,1,1,2
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","numerical_outer_total_length",254,254,0,0,0,1.35464751476378,0.173404543071933,1.086552734375,1.35423828125,1.60175
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","numerical_outer_retained_proportion",254,254,0,0,0,0.602065562117235,0.0770686858097481,0.482912326388889,0.601883680555555,0.711888888888889
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","numerical_outer_hausdorff",254,254,0,0,0,0.520221764271654,0.0581491786583967,0.471625,0.5,0.655
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_local_outer_total_length",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_scaled_outer_radius",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_scaled_outer_hausdorff",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_truncated_local_outer_total_length",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_truncated_local_scaled_outer_radius",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_truncated_local_scaled_outer_hausdorff",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_outer_component_count_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_outer_total_length_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_outer_hausdorff_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_outer_left_radius_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_outer_right_radius_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_scaled_outer_total_length_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_scaled_outer_hausdorff_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_scaled_outer_left_radius_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_scaled_outer_right_radius_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_root_component_left_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_root_component_right_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_root_component_length_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_root_component_left_radius_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_root_component_right_radius_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_scaled_root_component_length_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_scaled_root_component_left_radius_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","tangency_global_scaled_root_component_right_radius_conditional_on_continuum_band_coverage",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","empirical_root_count",254,254,0,0,0,1.90944881889764,0.371501189410986,1,2,2
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","root_isolation_maximum_bisections",254,254,0,0,0,21.3937007874016,3.60863584380593,22,22,22
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","root_error_conditional_on_isolation",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","derivative_hat",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","variance_at_root_hat",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","root_standard_error",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","wald_length",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","wald_collection_bias_conditional_on_isolation",254,238,16,0,0,0.00175733120842144,0.043553065204945,-0.0677341704636813,-0.00275153524875643,0.0772220993426445
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","wald_collection_rmse_conditional_on_isolation",254,238,16,0,0,0.104162343366471,0.0651272165559752,0.0187517287225258,0.0935117037451238,0.219253165140097
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","wald_collection_total_length",254,238,16,0,0,1.17012567810234,0.226982146899221,0.932098049571195,1.10781181844732,1.59336942623513
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","root_multiplier_critical_value",254,238,16,0,0,2.09949033665039,0.0706814334807401,1.98500242587217,2.09765739824396,2.22656917346741
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","root_multiplier_total_length",254,238,16,0,0,1.25072821247159,0.229748546578231,1.00190948662612,1.19428441870363,1.65759345786221
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","derivative_assisted_critical_value",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","derivative_assisted_critical_value_ratio",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","derivative_assisted_value_maximum_half_width",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","derivative_assisted_derivative_maximum_half_width",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","derivative_assisted_value_width_inflation",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","derivative_assisted_guard_minimum_ratio",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","derivative_assisted_guard_minimum_ratio_d0",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","derivative_assisted_guard_minimum_ratio_d1",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","derivative_assisted_guard_nodes_used",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","derivative_assisted_guard_maximum_level",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","derivative_assisted_value_enclosure_nodes_used",254,0,254,0,0,,,,,
"ED1_007_TWO_ROOT_SV_POWER_n2000_depth6_reference","diagnostic","depth6_reference","TWO_ROOT_SV_POWER",2000,2000,"absolute","K3","derivative_assisted_derivative_enclosure_nodes_used",254,0,254,0,0,,,,,
