"order","delta_hat","variance_hat","standard_error","critical_value","half_width","lower","upper","studentized","sign_status"
0.40125,0.0406455449662549,0.380716059270779,0.00597804994322078,2.22823852982312,0.0133205212166915,0.0273250237495634,0.0539660661829464,6.79913104646235,"positive"
0.4025,0.0408819072818531,0.385470353257544,0.00601526038648145,2.22823852982312,0.0134034349600767,0.0274784723217765,0.0542853422419298,6.79636535331541,"positive"
0.40375,0.0411197045823018,0.390285785099741,0.00605271615087841,2.22823852982312,0.01348689533747,0.0276328092448319,0.0546065999197718,6.79359539705728,"positive"
0.405,0.0413589459206705,0.395163161131412,0.00609041892405238,2.22823852982312,0.0135709061093374,0.0277880398113332,0.0549298520300079,6.79082119578591,"positive"
0.40625,0.0415996404090328,0.400103298552093,0.00612837040559462,2.22823852982312,0.0136554710627737,0.0279441693462592,0.0552551114718065,6.7880427676265,"positive"
0.4075,0.0418417972188613,0.405107025575908,0.00616657230713321,2.22823852982312,0.0137405940116945,0.0281012032071668,0.0555823912305557,6.78526013073106,"positive"
0.40875,0.0420854255814249,0.410175181582738,0.00620502635241998,2.22823852982312,0.01382627879703,0.0282591467843949,0.0559117043784549,6.78247330327799,"positive"
0.41,0.0423305347881899,0.415308617271501,0.00624373427741801,2.22823852982312,0.0139125292869201,0.0284180055012698,0.05624306407511,6.77968230347159,"positive"
0.41125,0.0425771341912221,0.42050819481556,0.00628269783038985,2.22823852982312,0.0139993493769108,0.0285777848143113,0.0565764835681329,6.77688714954164,"positive"
0.4125,0.0428252332035935,0.425774788020311,0.00632191877198632,2.22823852982312,0.014086742990152,0.0287384902134415,0.0569119761937455,6.77408785974293,"positive"
0.41375,0.0430748412997904,0.431109282482951,0.00636139887533603,2.22823852982312,0.0141747140775972,0.0289001272221932,0.0572495553773876,6.77128445235484,"positive"
0.415,0.0433259680161249,0.43651257575449,0.00640113992613543,2.22823852982312,0.0142632666182041,0.0290627013979209,0.057589234634329,6.76847694568086,"positive"
0.41625,0.0435786229511494,0.441985577504015,0.00644114372273969,2.22823852982312,0.0143524046191369,0.0292262183320125,0.0579310275702863,6.76566535804818,"positive"
0.4175,0.0438328157660732,0.447529209685242,0.00648141207625411,2.22823852982312,0.0144421321159703,0.0293906836501029,0.0582749478820434,6.7628497078072,"positive"
0.41875,0.0440885561851827,0.4531444067054,0.00652194681062626,2.22823852982312,0.0145324531728944,0.0295561030122883,0.0586210093580771,6.76003001333112,"positive"
0.42,0.0443458539962643,0.458832115596471,0.00656274976273879,2.22823852982312,0.0146233718829221,0.0297224821133422,0.0589692258791864,6.75720629301547,"positive"
0.42125,0.0446047190510298,0.464593296188809,0.00660382278250287,2.22823852982312,0.0147148923680966,0.0298898266829332,0.0593196114191264,6.75437856527768,"positive"
0.4225,0.0448651612655451,0.470428921287199,0.00664516773295243,2.22823852982312,0.0148070187797019,0.0300581424858432,0.059672180045247,6.75154684855662,"positive"
0.42375,0.0451271906206618,0.476339976849364,0.00668678649033894,2.22823852982312,0.0148997552984739,0.0302274353221879,0.0600269459191358,6.74871116131217,"positive"
0.425,0.0453908171624516,0.482327462166963,0.00672868094422702,2.22823852982312,0.0149931061348132,0.0303977110276384,0.0603839232972649,6.74587152202475,"positive"
0.42625,0.0456560510026438,0.488392390049127,0.00677085299759065,2.22823852982312,0.0150870755289998,0.030568975473644,0.0607431265316436,6.7430279491949,"positive"
0.4275,0.0459229023190657,0.494535787008551,0.00681330456691014,2.22823852982312,0.015181667751409,0.0307412345676567,0.0611045700704747,6.74018046134283,"positive"
0.42875,0.046191381356086,0.500758693450188,0.00685603758226983,2.22823852982312,0.015276887102729,0.0309144942533571,0.061468268458815,6.73732907700798,"positive"
0.43,0.0464614984250618,0.507062163862582,0.00689905398745641,2.22823852982312,0.0153727379141802,0.0310887605108816,0.061834236339242,6.73447381474856,"positive"
0.43125,0.0467332639047873,0.513447267011871,0.00694235574005806,2.22823852982312,0.015469224547736,0.0312640393570513,0.0622024884525234,6.73161469314111,"positive"
0.4325,0.0470066882419473,0.519915086138506,0.00698594481156429,2.22823852982312,0.0155663513963455,0.0314403368456019,0.0625730396382928,6.72875173078007,"positive"
