"order","moment_x","moment_y","delta_hat","variance_hat","standard_error","critical_value","half_width","lower","upper","studentized","sign_status"
1,0.652789355111236,1.42261651100577,0.769827155894536,224.736414287241,0.145243151737371,2.22823852982312,0.323636386894155,0.446190769000382,1.09346354278869,5.3002647400997,"positive"
1.005,0.669510959723665,1.45950223594232,0.789991276218654,237.726984093935,0.149381969537269,2.22823852982312,0.332858660183806,0.457132616034848,1.12284993640246,5.28839778097557,"positive"
1.01,0.686671378806832,1.49737055858374,0.810699179776909,251.477488316244,0.153641485591713,2.22823852982312,0.342349877974718,0.46834930180219,1.15304905775163,5.27656431239711,"positive"
1.015,0.70428237611022,1.53624825108884,0.831965874978618,266.032829052766,0.158025275876539,2.22823852982312,0.352118008394032,0.479847866584587,1.18408388337265,5.26476457872861,"positive"
1.02,0.722356036702658,1.57616282876685,0.853806792064188,281.440584000804,0.162537023512999,2.22823852982312,0.36217125831443,0.491635533749758,1.21597805037862,5.25299881596457,"positive"
1.025,0.740904775893783,1.61714257102536,0.876237795131575,297.751167037183,0.167180522005099,2.22823852982312,0.372518080567703,0.503719714563872,1.24875587569928,5.24126725184439,"positive"
1.03,0.759941348406779,1.65921654291631,0.899275194509529,315.017998496161,0.171959678575378,2.22823852982312,0.383167181377657,0.516108013131872,1.28244237588719,5.22957010596721,"positive"
1.035,0.779478857809543,1.70241461729724,0.922935759487693,333.29768573317,0.176878517602143,2.22823852982312,0.394127528019092,0.528808231468601,1.31706328750678,5.21790758990683,"positive"
1.04,0.799530766211674,1.74676749762564,0.947236731413965,352.65021459899,0.181941184161253,2.22823852982312,0.405408356709748,0.541828374704217,1.35264508812371,5.20627990732673,"positive"
1.045,0.820110904234845,1.79230674140465,0.972195837169804,373.139152487095,0.18715194767566,2.22823852982312,0.417019180742347,0.555176656427457,1.38921501791215,5.19468725409498,"positive"
1.05,0.84123348126438,1.83906478429886,0.997831303034478,394.831863657319,0.192515205675992,2.22823852982312,0.428969798864067,0.568861504170411,1.42680110189855,5.18312981839915,"positive"
1.055,0.862913095990048,1.88707496493964,1.02416186894959,417.799737581944,0.19803548767557,2.22823852982312,0.441270303911017,0.582891565038574,1.46543217286061,5.17160778086104,"positive"
1.06,0.885164747244353,1.9363715504399,1.05120680319554,442.118431105826,0.203717459163376,2.22823852982312,0.453931091705502,0.597275711490041,1.50513789490104,5.1601213146513,"positive"
1.065,0.908003845146814,1.98698976263875,1.07898591749194,467.868125260551,0.209565925718556,2.22823852982312,0.466962870224137,0.612023047267802,1.54594878771608,5.14867058560369,"positive"
1.07,0.931446222562963,2.03896580509724,1.10751958253428,495.133797623853,0.215585837250197,2.22823852982312,0.480376669045065,0.627142913489213,1.58789625157934,5.13725575232918,"positive"
1.075,0.955508146887079,2.09233689086673,1.13682874397965,524.00551117006,0.221782292366191,2.22823852982312,0.494183849082842,0.642644894896807,1.63101259306249,5.12587696632967,"positive"
1.08,0.980206332157906,2.14714127105244,1.16693493889453,554.578720615039,0.228160542875151,2.22823852982312,0.508396112619771,0.658538826274761,1.6753310515143,5.1145343721113,"positive"
1.085,1.00555795151688,2.20341826419506,1.19786031267818,586.954597320507,0.234725998425444,2.22823852982312,0.523025513642774,0.674834799035403,1.72088582632095,5.10322810729743,"positive"
1.09,1.03158065001867,2.26120828649409,1.22962763647541,621.240373887611,0.241484231285532,2.22823852982312,0.538084468495139,0.691543167980275,1.76771210497055,5.09195830274109,"positive"
1.095,1.05829255780411,2.3205528828973,1.26226032509319,657.549709638828,0.248440981269955,2.22823852982312,0.553585766852776,0.708674558240414,1.81584609194597,5.08072508263693,"positive"
1.1,1.08571230364585,2.38149475908138,1.29578245543553,696.003078260516,0.255602160815404,2.22823852982312,0.569542583034927,0.7262398724006,1.86532503847045,5.06952856463269,"positive"
1.105,1.11385902887758,2.4440778143496,1.33021878547202,736.728178956302,0.26297386021149,2.22823852982312,0.58596848765956,0.744250297812458,1.91618727313158,5.05836885994002,"positive"
1.11,1.14275240171752,2.50834717547298,1.36559477375546,779.860372544112,0.270562352990934,2.22823852982312,0.602877459654001,0.762717314101458,1.96847223340946,5.04724607344474,"positive"
1.115,1.17241263199772,2.57434923150235,1.40193659950463,825.543144017294,0.278374101484065,2.22823852982312,0.620283898631685,0.78165270087294,2.02222049813631,5.03616030381646,"positive"
1.12,1.20286048631075,2.64213166957944,1.43927118326869,873.928593183379,0.286415762542657,2.22823852982312,0.638202637646217,0.801068545622471,2.0774738209149,5.02511164361749,"positive"
1.125,1.23411730358562,2.71174351177592,1.4776262081903,925.177955092826,0.294694193438285,2.22823852982312,0.656648956334334,0.820977251855966,2.13427516452463,5.01410017941105,"positive"
1.13,1.26620501110541,2.78323515299022,1.51703014188481,979.462152074918,0.303216457940562,2.22823852982312,0.675638594459651,0.841391547425155,2.19266873634446,5.00312599186876,"positive"
1.135,1.29914614097916,2.85665839993272,1.55751225895357,1036.96237930928,0.31198983258074,2.22823852982312,0.695187765869469,0.862324493084098,2.25270002482304,4.99218915587737,"positive"
1.14,1.33296384708111,2.93206651123108,1.59910266414997,1097.87072597965,0.321021813106381,2.22823852982312,0.715313172877314,0.883789491272655,2.31441583702728,4.98128974064468,"positive"
1.145,1.36768192247073,3.0095142386879,1.64183231621717,1162.39083418193,0.330320121132932,2.22823852982312,0.736032021084239,0.905800295132927,2.37786433730141,4.97042780980464,"positive"
1.15,1.40332481730723,3.08905786972444,1.68573305241721,1230.7385978917,0.339892710998254,2.22823852982312,0.757362034652342,0.928371017764868,2.44309508706955,4.95960342152166,"positive"
1.155,1.43991765727287,3.17075527104463,1.73083761377177,1303.1429044375,0.349747776826301,2.22823852982312,0.77932147204434,0.951516141727426,2.51015908581611,4.94881662859396,"positive"
1.16,1.47748626251967,3.25466593355491,1.77717967103524,1379.84642107647,0.35989375980639,2.22823852982312,0.801929142243504,0.975250528791733,2.57910881327874,4.93806747855617,"positive"
1.165,1.51605716715449,3.34085101857622,1.82479385142173,1461.10642942792,0.370339355694641,2.22823852982312,0.825204421468668,0.999589429953064,2.6499982728904,4.92735601378089,"positive"
1.17,1.55565763927801,3.42937340538592,1.87371576610791,1547.19571068955,0.381093522544419,2.22823852982312,0.849167270399489,1.02454849570842,2.7228830365074,4.91668227157946,"positive"
1.175,1.59631570159352,3.52029774012795,1.92398203853444,1638.40348474035,0.39216548867278,2.22823852982312,0.873838251927599,1.05014378660684,2.79782029046204,4.90604628430166,"positive"
1.18,1.63806015260191,3.61369048613127,1.97563033352936,1735.03640642475,0.403564760870173,2.22823852982312,0.899238549449773,1.07639178407959,2.87486888297913,4.89544807943457,"positive"
1.185,1.68092058839975,3.70961997567733,2.02869938727758,1837.41962251488,0.415301132860851,2.22823852982312,0.925389985719739,1.10330940155784,2.95408937299732,4.88488767970037,"positive"
1.19,1.72492742509773,3.80815646325879,2.08322903816107,1945.89789306222,0.427384694021674,2.22823852982312,0.952315042275758,1.13091399588531,3.03554408043683,4.87436510315323,"positive"
1.195,1.77011192187743,3.90937218037285,2.13926025849542,2060.83678107787,0.439825838367236,2.22823852982312,0.980036879461631,1.15922337903379,3.11929713795705,4.86388036327512,"positive"
1.2,1.8165062047047,4.01334139189363,2.19683518718892,2182.62391472273,0.452635273809483,2.22823852982312,1.00857935705933,1.1882558301296,3.20541454424825,4.8534334690707,"positive"
1.205,1.86414329071863,4.1201404540699,2.25599716335128,2311.6703264454,0.465824031700237,2.22823852982312,1.03796705555201,1.21803010779926,3.29396421890329,4.84302442516112,"positive"
1.21,1.91305711331547,4.22984787419511,2.31679076087964,2448.41187377851,0.47940347666532,2.22823852982312,1.06822529803682,1.24856546284282,3.38501605891646,4.83265323187682,"positive"
1.215,1.96328254794774,4.34254437199853,2.37926182405079,2593.3107467933,0.493385316739202,2.22823852982312,1.09938017280727,1.27988165124352,3.47864199685806,4.82231988534924,"positive"
1.22,2.01485543865882,4.45831294280761,2.44345750414879,2746.85706751995,0.507781613809417,2.22823852982312,1.13145855662591,1.31199894752289,3.5749160607747,4.81202437760159,"positive"
1.225,2.06781262537453,4.57723892253311,2.50942629715858,2909.57058696686,0.522604794380234,2.22823852982312,1.16448813870833,1.34493815845026,3.67391443586691,4.80176669663843,"positive"
1.23,2.12219197197333,4.69941005453004,2.57721808255671,3082.00248571898,0.537867660665399,2.22823852982312,1.19849744544047,1.37872063711624,3.77571552799717,4.79154682653427,"positive"
1.235,2.17803239515774,4.82491655838914,2.6468841632314,3264.73728446245,0.553583402020036,2.22823852982312,1.2335158658516,1.41336829737979,3.880400029083,4.78136474752109,"positive"
1.24,2.23537389414995,4.95385120071506,2.71847730656511,3458.39487117338,0.569765606722118,2.22823852982312,1.26957367786627,1.44890362869884,3.98805098443138,4.77122043607477,"positive"
1.245,2.29425758123551,5.08630936794914,2.79205178671363,3663.63265212325,0.586428274114252,2.22823852982312,1.30670207535905,1.48534971135459,4.09875386207268,4.76111386500042,"positive"
1.25,2.35472571317959,5.22238914129645,2.86766342811685,3881.14783429296,0.60358582711682,2.22823852982312,1.34493319603685,1.52273023208,4.21259662415371,4.75104500351669,"positive"
1.255,2.41682172354096,5.36219137381838,2.94536965027741,4111.67984725523,0.621253125123906,2.22823852982312,1.38430015017411,1.56106950010331,4.32966980045152,4.74101381733891,"positive"
1.26,2.48059025590957,5.50581976975391,3.02522951384434,4356.01291308054,0.639445477293732,2.22823852982312,1.42483705022703,1.60039246361732,4.45006656407137,4.73102026876123,"positive"
1.265,2.54607719809455,5.65338096613467,3.10730376804012,4614.97877334896,0.658178656245748,2.22823852982312,1.46657904135398,1.64072472668614,4.5738828093941,4.72106431673762,"positive"
1.27,2.61332971729001,5.80498461676048,3.19165489947047,4889.45958290873,0.677468912176844,2.22823852982312,1.5095623328698,1.68209256660068,4.70121723234027,4.71114591696177,"positive"
1.275,2.68239629624686,5.96074347860457,3.27834718235771,5180.39098061684,0.697332987409577,2.22823852982312,1.55382423066268,1.72452295169503,4.83217141302039,4.70126502194594,"positive"
1.28,2.75332677047988,6.12077350071907,3.36744673023919,5488.76534792637,0.717788131385661,2.22823852982312,1.59940317060327,1.76804355963592,4.96684990084246,4.69142158109868,"positive"
1.285,2.82617236653977,6.28519391571388,3.45902154917412,5815.63526685522,0.738852116118429,2.22823852982312,1.64633875297643,1.81268279619769,5.10536030215054,4.68161554080151,"positive"
1.29,2.90098574138127,6.45412733388427,3.553141592503,6162.11718958134,0.760543252118341,2.22823852982312,1.69467177796707,1.85846981453593,5.24781337047006,4.67184684448443,"positive"
1.295,2.97782102285876,6.62769984006402,3.64987881720526,6529.39533266358,0.782880404806092,2.22823852982312,1.74444428223245,1.9054345349728,5.39432309943771,4.66211543270045,"positive"
1.3,3.0567338513822,6.80604109328438,3.74930724190218,6918.72580968934,0.8058830114283,2.22823852982312,1.79569957659442,1.95360766530776,5.5450068184966,4.65242124319897,"positive"
1.305,3.1377814227669,6.98928442932024,3.85150300655334,7331.44101699969,0.829571098491212,2.22823852982312,1.84848228488581,2.00302072166753,5.69998529143915,4.64276421099805,"positive"
1.31,3.2210225323117,7.17756696620827,3.95654443389656,7768.95428804705,0.853965299728367,2.22823852982312,1.9028383839867,2.05370604990987,5.85938281788326,4.63314426845573,"positive"
1.315,3.30651762014121,7.37102971282365,4.06451209268244,8232.76483289841,0.879086874618611,2.22823852982312,1.95881524508697,2.10569684759547,6.02332733776941,4.62356134534009,"positive"
1.32,3.39432881784858,7.56981768060499,4.17548886275642,8724.46298041661,0.904957727471394,2.22823852982312,2.01646167621293,2.15902718654349,6.19195053896934,4.61401536889844,"positive"
1.325,3.48451999647667,7.77407999851929,4.28956000204262,9245.73574173222,0.931600427096785,2.22823852982312,2.07582796605673,2.21373203598589,6.36538796809935,4.60450626392529,"positive"
1.33,3.57715681587635,7.98397003136192,4.40681321548557,9798.3727147684,0.959038227078196,2.22823852982312,2.13696592914889,2.26984728633669,6.54377914463446,4.59503395282935,"positive"
1.335,3.67230677548169,8.1996455014889,4.52733872600721,10384.2723507985,0.98729508666632,2.22823852982312,2.19992895241495,2.32740977359226,6.72726767842216,4.58559835569944,"positive"
1.34,3.77003926654351,8.42126861408225,4.65122934753874,11005.4486053127,1.01639569231343,2.22823852982312,2.26477204315902,2.38645730437972,6.91600139069776,4.57619939036936,"positive"
1.345,3.87042562586319,8.64900618605141,4.77858056018822,11664.0379968433,1.04636547986766,2.22823852982312,2.33155187851798,2.44702868167024,7.11013243870619,4.56683697248173,"positive"
1.35,3.97353919107054,8.88302977867747,4.90949058760693,12362.3070988591,1.07723065744771,2.22823852982312,2.40032685643167,2.50916373117526,7.30981744403861,4.55751101555077,"positive"
1.355,4.07945535749039,9.12351583410957,5.04406047661918,13102.660491389,1.10901822901869,2.22823852982312,2.47115714817564,2.57290332844355,7.51521762479482,4.5482214310241,"positive"
1.36,4.18825163664422,9.37064581582644,5.18239417918223,13887.6492006819,1.14175601869089,2.22823852982312,2.54410475250448,2.63828942667775,7.72649893168671,4.53896812834343,"positive"
1.365,4.30000771643399,9.62460635317898,5.32459863674499,14719.9796569566,1.17547269576358,2.22823852982312,2.61923355145547,2.70536508528953,7.94383218820046,4.52975101500435,"positive"
1.37,4.41480552305739,9.88558939013369,5.4707838670763,15602.5232021537,1.21019780053683,2.22823852982312,2.69660936786337,2.77417449921294,8.16739323493967,4.52056999661502,"positive"
1.375,4.53272928470449,10.1537923383397,5.62106305363525,16538.3261815718,1.24596177091491,2.22823852982312,2.77630002463924,2.84476302899601,8.3973630782745,4.51142497695392,"positive"
1.38,4.65386559708783,10.4294182346467,5.77555263755889,17530.6206553631,1.28279596982571,2.22823852982312,2.85837540586747,2.91717723169143,8.63392804342636,4.50231585802658,"positive"
1.385,4.77830349085901,10.7126759032031,5.93437241234408,18582.8357680886,1.32073271348131,2.22823852982312,2.94290751977688,2.9914648925672,8.87727993212096,4.49324254012133,"positive"
1.39,4.90613450096678,11.00378012227,6.09764562130326,19698.6098168916,1.35980530050542,2.22823852982312,3.02997056364387,3.06767505765939,9.12761618494713,4.48420492186409,"positive"
1.395,5.037452738013,11.3029517958887,6.26549905787571,20881.8030613569,1.40004804195462,2.22823852982312,3.11964099068669,3.14585806718902,9.3851400485624,4.47520290027219,"positive"
1.4,5.17235496166472,11.6104181305433,6.43806316887861,22136.5113207864,1.44149629226072,2.22823852982312,3.21199757901251,3.2260655898661,9.65006074789112,4.46623637080722,"positive"
1.405,5.31094065618192,11.9264128169665,6.6154721607846,23467.0804074458,1.48418648112269,2.22823852982312,3.30712150268016,3.30835065810444,9.92259366346476,4.45730522742697,"positive"
1.41,5.45331210812282,12.2511762172381,6.79786410911523,24878.1214473447,1.52815614637733,2.22823852982312,3.40509640494397,3.39276770417125,10.2029605140592,4.44840936263638,"positive"
1.415,5.59957448628995,12.584955557332,6.98538107104203,26374.5271432976,1.57344396787895,2.22823852982312,3.50600847374563,3.47937259729639,10.4913895447877,4.43954866753759,"positive"
1.42,5.74983592398211,12.9280051252722,7.17816920129006,27961.4890384021,1.62008980241895,2.22823852982312,3.60994651952342,3.56822268176664,10.7881157208135,4.43072303187908,"positive"
1.425,5.90420760361976,13.2805864750612,7.37637887144141,29644.5158416664,1.66813471971748,2.22823852982312,3.71700205541017,3.65937681603125,11.0933809268516,4.42193234410391,"positive"
1.43,6.06280384381247,13.6429686365513,7.58016479273887,31429.4528813387,1.71762103952008,2.22823852982312,3.82726937989349,3.75289541284539,11.4074341726324,4.41317649139698,"positive"
1.435,6.22574218894,14.0154283314333,7.78968614249331,33322.5027555472,1.76859236983347,2.22823852982312,3.94084566201412,3.84884048047919,11.7305318045074,4.40445535973152,"positive"
1.44,6.39314350132007,14.3982501955211,8.00510669420101,35330.2472541681,1.82109364633539,2.22823852982312,4.05783102918058,3.94727566502043,12.0629377233816,4.39576883391461,"positive"
1.445,6.56513205603817,14.7917270075189,8.22659495148073,37459.6706304161,1.87517117299485,2.22823852982312,4.17832865768074,4.04826629379999,12.4049236091615,4.38711679763185,"positive"
1.45,6.74183563851718,15.1961599244603,8.45432428594317,39718.1843055074,1.93087266394001,2.22823852982312,4.30244486597334,4.15187941996983,12.7567691519165,4.37849913349119,"positive"
1.455,6.9233856449066,15.6118587240157,8.68847307910907,42113.6530949138,1.98824728661204,2.22823852982312,4.43028921084522,4.25818386826385,13.1187622899543,4.3699157230659,"positive"
1.46,7.1099171853736,16.0391420538692,8.92922486849559,44654.4230501995,2.04734570624472,2.22823852982312,4.5619745865224,4.36725028197319,13.491199455018,4.36136644693668,"positive"
1.465,7.30156919038071,16.478337688375,9.17676849799427,47349.3510162613,2.10822013171057,2.22823852982312,4.69761732682625,4.47915117116802,13.8743858248205,4.35285118473299,"positive"
1.47,7.49848452003706,16.9297827927042,9.43129827266713,50207.8360099727,2.17092436277563,2.22823852982312,4.83733731046837,4.59396096219876,14.2686355831355,4.34436981517345,"positive"
1.475,7.70081007661318,17.3938241947051,9.6930141180919,53239.8525327997,2.23551383880633,2.22823852982312,4.98125806958105,4.71175604851085,14.6742721876729,4.33592221610561,"positive"
1.48,7.90869692031143,17.870818664702,9.96212174439055,56455.9859369336,2.30204568897308,2.22823852982312,5.12950690158302,4.83261484280753,15.0916286459736,4.32750826454472,"positive"
1.485,8.1223003883874,18.3611332034673,10.2388328150799,59867.4699718919,2.37057878399698,2.22823852982312,5.2822149844833,4.95661783059661,15.5210477995632,4.31912783671187,"positive"
1.49,8.34178021771987,18.8651453386066,10.5233651208868,63486.2266464074,2.44117378948693,2.22823852982312,5.43951749572908,5.08384762515768,15.9628826166158,4.31078080807123,"positive"
1.495,8.56730067093044,19.3832434296048,10.8159427586744,67324.9085487861,2.51389322091635,2.22823852982312,5.60155373470696,5.21438902396742,16.4174964933813,4.30246705336665,"positive"
1.5,8.79903066615612,19.9158269817879,11.1167963156317,71396.943777785,2.58880150029005,2.22823852982312,5.76846724901018,5.34832906662156,16.8852635646419,4.29418644665735,"positive"
